sensor_00,sensor_10,sensor_20,sensor_30,sensor_40,sensor_50,machine_status,datetime
2.095486,41.336000000000006,390.4721,715.2778,70.83333,160.3009,NORMAL,2018-04-14 16:59:00
2.102373,41.92628,390.5901,709.2593,71.61458,162.3264,NORMAL,2018-04-14 17:00:00
2.102373,41.92628,390.5901,709.2593,71.61458,162.3264,NORMAL,2018-04-14 17:01:00
2.110243,41.61581,389.73800000000006,689.3519,73.17708,163.7731,NORMAL,2018-04-14 17:02:00
2.110243,42.30772,391.3509,690.2778,73.95833,165.2199,NORMAL,2018-04-14 17:03:00
2.110243,42.00423,390.774,686.1111,75.26041,166.6667,NORMAL,2018-04-14 17:04:00
2.107292,42.3139,390.3807,690.2778,76.04166,169.2708,NORMAL,2018-04-14 17:05:00
2.100405,42.4977,389.7036,689.3519,75.78125,172.7431,NORMAL,2018-04-14 17:06:00
2.100405,42.41353,387.6863,688.4259,76.5625,176.5046,NORMAL,2018-04-14 17:07:00
2.09647,42.16677,387.6863,688.4259,78.125,179.9769,NORMAL,2018-04-14 17:08:00
2.09647,42.14948,390.2043,682.8704,79.16666,183.7384,NORMAL,2018-04-14 17:09:00
2.099421,41.61428,391.038,704.6296,80.46875,187.2106,NORMAL,2018-04-14 17:10:00
2.102373,41.5255,390.4162,671.2963,82.03125,189.8148,NORMAL,2018-04-14 17:11:00
2.1063080000000003,41.4846,389.9869,680.0926,84.375,191.2616,NORMAL,2018-04-14 17:12:00
2.111227,42.58257,390.295,676.8519,85.9375,192.419,NORMAL,2018-04-14 17:13:00
2.111227,43.59231,389.8769,697.6852,85.15625,195.0231,NORMAL,2018-04-14 17:14:00
2.1063080000000003,44.44293,391.1205,691.6666,82.29166,198.206,NORMAL,2018-04-14 17:15:00
2.10434,44.56082,388.9615,706.0185,79.16666,201.0995,NORMAL,2018-04-14 17:16:00
2.100405,44.87341,389.537,687.9630000000001,75.26041,202.2569,NORMAL,2018-04-14 17:17:00
2.099421,45.48645,390.5322,704.1666,73.4375,199.9421,NORMAL,2018-04-14 17:18:00
2.095486,45.34795,389.7995,688.4259,73.95833,197.0486,NORMAL,2018-04-14 17:19:00
2.09647,44.7468,390.5769,669.9074,73.4375,195.3125,NORMAL,2018-04-14 17:20:00
2.09647,44.58492,391.0397,686.1111,75.26041,195.6019,NORMAL,2018-04-14 17:21:00
2.102373,44.224140000000006,390.0412,655.0926,76.5625,195.3125,NORMAL,2018-04-14 17:22:00
2.110243,44.58059,390.2984,687.5,75.78125,194.4444,NORMAL,2018-04-14 17:23:00
2.111227,43.10517,389.7946,719.4445,74.73958,194.1551,NORMAL,2018-04-14 17:24:00
2.110243,42.35416,390.0841,687.9630000000001,73.17708,194.4444,NORMAL,2018-04-14 17:25:00
2.1063080000000003,42.44065,389.5956,667.1296,72.13541,196.7593,NORMAL,2018-04-14 17:26:00
2.102373,42.41042,390.8005,717.1296,71.875,198.4954,NORMAL,2018-04-14 17:27:00
2.099421,42.18212,391.4004,711.574,71.875,200.8102,NORMAL,2018-04-14 17:28:00
2.097454,42.497040000000005,391.6189,674.074,72.65625,203.7037,NORMAL,2018-04-14 17:29:00
2.095486,42.50342,391.0331,680.0926,72.91666,206.0185,NORMAL,2018-04-14 17:30:00
2.099421,41.60993,387.6765,680.0926,72.91666,208.6227,NORMAL,2018-04-14 17:31:00
2.10434,41.75095,390.076,706.4814,72.13541,211.5162,NORMAL,2018-04-14 17:32:00
2.110243,41.33662,391.6073,710.6481,71.35416,214.4097,NORMAL,2018-04-14 17:33:00
2.111227,40.76671,390.8411,710.6481,69.53125,216.7245,NORMAL,2018-04-14 17:34:00
2.040394,40.71575,389.2161,716.2037,67.70833,217.5926,NORMAL,2018-04-14 17:35:00
2.038426,40.40653,391.4154,698.6111,66.14583,215.2778,NORMAL,2018-04-14 17:36:00
2.040394,40.20218,390.8737,711.1111,65.625,212.963,NORMAL,2018-04-14 17:37:00
2.040394,40.06968,390.5306,690.7407,66.40625,212.6736,NORMAL,2018-04-14 17:38:00
2.038426,40.00515,391.1880000000001,667.5926,66.14583,213.2523,NORMAL,2018-04-14 17:39:00
2.036458,40.10829,390.3835,674.5369999999999,65.625,214.6991,NORMAL,2018-04-14 17:40:00
2.036458,40.59482,390.5429,701.8519,66.40625,215.8565,NORMAL,2018-04-14 17:41:00
2.035475,39.88665,391.6866,703.7037,66.92708,212.6736,NORMAL,2018-04-14 17:42:00
2.035475,38.96563,390.2071,697.2222,66.14583,209.4907,NORMAL,2018-04-14 17:43:00
2.032523,38.32296,389.2172,683.7963,66.66666,209.4907,NORMAL,2018-04-14 17:44:00
2.031539,37.86238,389.8595,704.1666,66.92708,208.6227,NORMAL,2018-04-14 17:45:00
2.031539,38.11936,390.2158,701.3889,66.92708,208.6227,NORMAL,2018-04-14 17:46:00
2.031539,38.12555,389.4711,710.6481,67.44791,207.1759,NORMAL,2018-04-14 17:47:00
2.031539,38.43248,389.5986,705.5555,66.92708,205.4398,NORMAL,2018-04-14 17:48:00
2.028588,38.41838,390.7264,678.2407,65.625,203.125,NORMAL,2018-04-14 17:49:00
2.031539,38.04111,390.4113,705.5555,64.32291,201.0995,NORMAL,2018-04-14 17:50:00
2.027604,37.7123,389.9845,680.5555,63.02083,198.4954,NORMAL,2018-04-14 17:51:00
2.027604,37.81814,390.5758,696.7593,61.71875,196.4699,NORMAL,2018-04-14 17:52:00
2.027604,37.18863,389.6872,711.1111,60.41666,192.7083,NORMAL,2018-04-14 17:53:00
2.028588,38.13347,390.2658,674.5369999999999,59.63541,190.1042,NORMAL,2018-04-14 17:54:00
2.028588,39.446090000000005,390.5942,699.5369999999999,58.33333,190.6829,NORMAL,2018-04-14 17:55:00
2.030555,40.43139,390.0327,706.9445,60.15625,190.6829,NORMAL,2018-04-14 17:56:00
2.028588,43.25096,389.9181,667.1296,66.14583,190.9722,NORMAL,2018-04-14 17:57:00
2.032523,44.44997,390.4766,674.5369999999999,76.04166,191.5509,NORMAL,2018-04-14 17:58:00
2.035475,45.32318,390.6418,689.8148,85.15625,192.7083,NORMAL,2018-04-14 17:59:00
2.035475,42.41852,389.65,674.5369999999999,88.80208,198.7847,NORMAL,2018-04-14 18:00:00
2.035475,42.41852,389.65,674.5369999999999,88.80208,198.7847,NORMAL,2018-04-14 18:01:00
2.036458,42.50574,390.8165,669.9074,86.45833,201.0995,NORMAL,2018-04-14 18:02:00
2.036458,41.76935,391.0572,690.7407,84.375,202.5463,NORMAL,2018-04-14 18:03:00
2.038426,42.71888,389.902,670.8333,85.15625,202.5463,NORMAL,2018-04-14 18:04:00
2.040394,43.25966,389.5874,679.1666,88.80208,202.8356,NORMAL,2018-04-14 18:05:00
2.040394,44.07831,390.6004,685.1852,92.96875,202.8356,NORMAL,2018-04-14 18:06:00
2.043345,44.30847,388.5362,741.2037,97.91666,202.2569,NORMAL,2018-04-14 18:07:00
2.042361,43.62488,389.274,712.9630000000001,99.47916,202.2569,NORMAL,2018-04-14 18:08:00
2.043345,42.7719,391.8546,682.8704,98.95833,203.7037,NORMAL,2018-04-14 18:09:00
2.040394,41.31347,390.7083,690.2778,96.35416,203.9931,NORMAL,2018-04-14 18:10:00
2.040394,40.40722,391.0042,693.0555,93.75,203.9931,NORMAL,2018-04-14 18:11:00
2.040394,40.05694,390.9174,694.9074,90.36458,205.1505,NORMAL,2018-04-14 18:12:00
2.038426,38.89127,392.726,681.4814,87.23958,203.9931,NORMAL,2018-04-14 18:13:00
2.041377,38.05838,392.001,712.5,83.85416,201.0995,NORMAL,2018-04-14 18:14:00
2.038426,38.39986,390.1297,734.7222,81.25,197.0486,NORMAL,2018-04-14 18:15:00
2.040394,39.46585,389.901,690.7407,83.07291,193.8657,NORMAL,2018-04-14 18:16:00
2.040394,40.45347,389.5896,692.1296,85.67708,190.6829,NORMAL,2018-04-14 18:17:00
2.038426,41.13553,390.8764,702.3148,87.5,189.8148,NORMAL,2018-04-14 18:18:00
2.036458,40.85187,391.6455,681.0185,86.97916,190.9722,NORMAL,2018-04-14 18:19:00
2.036458,40.35564,389.9309,673.1481,84.63541,191.5509,NORMAL,2018-04-14 18:20:00
2.035475,40.54173,390.8148,687.0369999999999,82.03125,192.419,NORMAL,2018-04-14 18:21:00
2.035475,40.76464,389.1994,697.2222,79.16666,192.7083,NORMAL,2018-04-14 18:22:00
2.031539,40.02477,389.7682,679.1666,76.04166,189.2361,NORMAL,2018-04-14 18:23:00
2.028588,39.58942,389.9554,710.1852,73.4375,185.1852,NORMAL,2018-04-14 18:24:00
2.028588,39.21439,390.4349,703.7037,71.875,182.0023,NORMAL,2018-04-14 18:25:00
2.028588,39.3017,390.0551,704.6296,71.35416,180.5556,NORMAL,2018-04-14 18:26:00
2.028588,39.66188,390.6877,697.2222,70.3125,180.5556,NORMAL,2018-04-14 18:27:00
2.028588,40.12055,390.5552,692.1296,68.75,182.2917,NORMAL,2018-04-14 18:28:00
2.027604,41.0916,391.0448,680.5555,67.96875,185.1852,NORMAL,2018-04-14 18:29:00
2.028588,41.261390000000006,389.8354,684.7222,71.35416,187.7894,NORMAL,2018-04-14 18:30:00
2.027604,41.09696,390.879,684.7222,72.65625,190.9722,NORMAL,2018-04-14 18:31:00
2.028588,41.1437,389.9625,689.8148,71.875,195.0231,NORMAL,2018-04-14 18:32:00
2.030555,41.05717,390.7878,671.2963,70.83333,197.338,NORMAL,2018-04-14 18:33:00
2.031539,41.45826,390.8819,701.8519,69.01041,199.3634,NORMAL,2018-04-14 18:34:00
2.031539,41.10079,389.59,697.2222,66.40625,200.8102,NORMAL,2018-04-14 18:35:00
2.032523,40.19933,389.472,687.0369999999999,63.54166,201.6782,NORMAL,2018-04-14 18:36:00
2.033507,40.18692,390.4996,700.0,60.9375,203.125,NORMAL,2018-04-14 18:37:00
2.035475,41.62708,390.4996,700.0,59.11458,205.4398,NORMAL,2018-04-14 18:38:00
2.035475,41.75097,390.5491,667.1296,59.63541,208.3333,NORMAL,2018-04-14 18:39:00
2.037442,42.536640000000006,389.9243,678.2407,59.63541,210.9375,NORMAL,2018-04-14 18:40:00
2.040394,42.63701,389.2014,702.3148,61.45833,212.963,NORMAL,2018-04-14 18:41:00
2.041377,42.10552,390.7646,679.1666,66.92708,215.2778,NORMAL,2018-04-14 18:42:00
2.040394,41.13253,390.1676,687.0369999999999,73.17708,215.8565,NORMAL,2018-04-14 18:43:00
2.042361,40.09397,390.5055,690.2778,76.04166,215.2778,NORMAL,2018-04-14 18:44:00
2.042361,39.79527,390.7265,690.2778,78.125,212.963,NORMAL,2018-04-14 18:45:00
2.042361,39.32986,390.5133,692.5926,79.16666,209.7801,NORMAL,2018-04-14 18:46:00
2.041377,40.0168,390.8953,687.0369999999999,79.6875,205.4398,NORMAL,2018-04-14 18:47:00
2.040394,40.42717,388.1471,687.9630000000001,80.46875,202.5463,NORMAL,2018-04-14 18:48:00
2.038426,40.25023,390.7449,699.074,82.55208,199.6528,NORMAL,2018-04-14 18:49:00
2.038426,40.66635,390.883,689.3519,83.85416,196.4699,NORMAL,2018-04-14 18:50:00
2.038426,40.48372,390.9232,698.6111,83.33333,194.4444,NORMAL,2018-04-14 18:51:00
2.038426,41.06674,389.7295,685.1852,82.55208,193.5764,NORMAL,2018-04-14 18:52:00
2.038426,41.00337,389.1029,692.5926,82.29166,192.419,NORMAL,2018-04-14 18:53:00
2.038426,41.08054,390.4832,685.6481,82.55208,191.5509,NORMAL,2018-04-14 18:54:00
2.035475,41.05053,390.0748,675.9259,82.55208,191.2616,NORMAL,2018-04-14 18:55:00
2.037442,40.48085,389.6515,702.3148,82.29166,192.1296,NORMAL,2018-04-14 18:56:00
2.035475,40.50814,389.4363,696.2963,80.98958,192.9977,NORMAL,2018-04-14 18:57:00
2.032523,40.60321,392.8972,664.3519,79.16666,194.1551,NORMAL,2018-04-14 18:58:00
2.031539,40.47055,389.5238,690.7407,76.82291,195.3125,NORMAL,2018-04-14 18:59:00
2.031539,41.22627,390.1182,676.8519,72.65625,195.6019,NORMAL,2018-04-14 19:00:00
2.031539,41.22627,390.1182,676.8519,72.65625,195.6019,NORMAL,2018-04-14 19:01:00
2.028588,41.68198,389.9977,701.8519,70.05208,196.7593,NORMAL,2018-04-14 19:02:00
2.027604,41.4873,390.2252,689.3519,67.70833,199.3634,NORMAL,2018-04-14 19:03:00
2.028588,41.73083,388.3637,681.0185,65.36458,201.0995,NORMAL,2018-04-14 19:04:00
2.028588,41.23736,389.6637,687.9630000000001,63.54166,202.8356,NORMAL,2018-04-14 19:05:00
2.027604,40.93054,390.5431,704.6296,62.23958,205.1505,NORMAL,2018-04-14 19:06:00
2.027604,39.70137,391.2421,693.9814,61.45833,208.044,NORMAL,2018-04-14 19:07:00
2.027604,40.4685,390.987,684.7222,61.71875,211.8056,NORMAL,2018-04-14 19:08:00
2.028588,41.565740000000005,389.2605,699.5369999999999,62.76041,215.8565,NORMAL,2018-04-14 19:09:00
2.028588,43.22944,390.114,680.5555,65.625,219.9074,NORMAL,2018-04-14 19:10:00
2.031539,44.30175,390.3108,669.4445,71.35416,221.3542,NORMAL,2018-04-14 19:11:00
2.032523,44.66494,389.3672,674.5369999999999,78.125,221.9329,NORMAL,2018-04-14 19:12:00
2.035475,44.91497,389.5349,680.5555,84.375,223.0903,NORMAL,2018-04-14 19:13:00
2.036458,44.65511,389.6749,701.8519,87.76041,223.9583,NORMAL,2018-04-14 19:14:00
2.036458,43.94671,388.9952,676.8519,88.80208,224.537,NORMAL,2018-04-14 19:15:00
2.038426,43.703,389.0376,720.3704,87.76041,222.8009,NORMAL,2018-04-14 19:16:00
2.040394,43.15426,391.4013,703.7037,87.76041,219.9074,NORMAL,2018-04-14 19:17:00
2.040394,43.40961,391.1123,669.4445,88.54166,217.5926,NORMAL,2018-04-14 19:18:00
2.042361,42.52082,391.7568,682.8704,88.80208,217.0139,NORMAL,2018-04-14 19:19:00
2.043345,42.50053,389.0688,685.1852,88.54166,217.5926,NORMAL,2018-04-14 19:20:00
2.042361,43.14486,388.9354,699.074,88.28125,218.4606,NORMAL,2018-04-14 19:21:00
2.043345,42.54472,390.7948,700.0,87.23958,218.4606,NORMAL,2018-04-14 19:22:00
2.042361,42.13924,390.1434,704.6296,85.67708,217.3032,NORMAL,2018-04-14 19:23:00
2.042361,41.44985,390.6313,697.2222,83.33333,218.1713,NORMAL,2018-04-14 19:24:00
2.038426,41.42766,389.8371,704.1666,81.25,215.8565,NORMAL,2018-04-14 19:25:00
2.038426,41.06631,390.9104,704.6296,79.94791,214.4097,NORMAL,2018-04-14 19:26:00
2.038426,41.093340000000005,389.4739,696.2963,78.38541,212.963,NORMAL,2018-04-14 19:27:00
2.038426,40.40333,390.9727,685.1852,76.82291,209.7801,NORMAL,2018-04-14 19:28:00
2.035475,39.47623,391.0028,686.1111,76.04166,206.5972,NORMAL,2018-04-14 19:29:00
2.035475,39.47623,389.4507,690.7407,76.04166,206.5972,NORMAL,2018-04-14 19:30:00
2.035475,38.59042,389.5909,696.2963,76.82291,202.8356,NORMAL,2018-04-14 19:31:00
2.032523,38.29657,391.378,697.2222,77.34375,200.2315,NORMAL,2018-04-14 19:32:00
2.032523,47.96388,390.3387,699.074,81.77083,195.3125,NORMAL,2018-04-14 19:33:00
2.031539,44.44427,390.545,687.0369999999999,87.23958,192.1296,NORMAL,2018-04-14 19:34:00
2.031539,42.89519,389.1287,693.9814,90.36458,188.6574,NORMAL,2018-04-14 19:35:00
2.030555,42.27455,390.3312,697.2222,93.75,186.9213,NORMAL,2018-04-14 19:36:00
2.027604,41.05693,390.6555,706.0185,95.57291,187.2106,NORMAL,2018-04-14 19:37:00
2.027604,40.90899,389.8089,674.074,95.57291,188.3681,NORMAL,2018-04-14 19:38:00
2.027604,40.70174,390.1493,671.7593,94.27083,188.6574,NORMAL,2018-04-14 19:39:00
2.027604,40.66815,390.5404,678.2407,92.96875,190.6829,NORMAL,2018-04-14 19:40:00
2.027604,40.6929,389.1154,699.5369999999999,91.14583,192.1296,NORMAL,2018-04-14 19:41:00
2.025637,40.84398,389.4771,714.8148,88.80208,194.4444,NORMAL,2018-04-14 19:42:00
2.027604,41.26108,390.3391,688.4259,86.97916,195.6019,NORMAL,2018-04-14 19:43:00
2.027604,41.51523,390.6491,686.1111,84.89583,194.4444,NORMAL,2018-04-14 19:44:00
2.028588,41.36937,390.0404,706.9445,83.33333,192.9977,NORMAL,2018-04-14 19:45:00
2.031539,41.689820000000005,388.5997,694.4445,79.94791,191.5509,NORMAL,2018-04-14 19:46:00
2.031539,42.32291,392.0375,721.7593,76.82291,189.2361,NORMAL,2018-04-14 19:47:00
2.032523,42.80291,389.9414,690.7407,77.08333,185.4745,NORMAL,2018-04-14 19:48:00
2.035475,44.8038,389.0639,699.074,83.33333,182.2917,NORMAL,2018-04-14 19:49:00
2.036458,44.90732,390.8325,706.4814,89.84375,179.6875,NORMAL,2018-04-14 19:50:00
2.036458,44.6532,389.8144,701.3889,93.48958,178.2407,NORMAL,2018-04-14 19:51:00
2.037442,45.82133,391.0844,716.2037,93.75,178.5301,NORMAL,2018-04-14 19:52:00
2.040394,44.73529,388.9406,707.8704,92.44791,180.5556,NORMAL,2018-04-14 19:53:00
2.042361,43.6921,388.7295,700.0,90.36458,181.4236,NORMAL,2018-04-14 19:54:00
2.043345,43.30467,389.7509,688.4259,87.5,182.8704,NORMAL,2018-04-14 19:55:00
2.043345,42.68738,390.3698,680.0926,86.19791,185.1852,NORMAL,2018-04-14 19:56:00
2.043345,42.4406,391.5262,690.7407,84.89583,187.7894,NORMAL,2018-04-14 19:57:00
2.042361,42.24007,390.1096,730.0926,84.375,189.8148,NORMAL,2018-04-14 19:58:00
2.040394,42.40331,390.2465,701.8519,83.59375,192.419,NORMAL,2018-04-14 19:59:00
2.040394,41.32834,390.2718,685.6481,83.07291,196.7593,NORMAL,2018-04-14 20:00:00
2.040394,41.32834,390.2718,685.6481,83.07291,196.7593,NORMAL,2018-04-14 20:01:00
2.038426,40.85931,389.7245,675.9259,81.77083,199.3634,NORMAL,2018-04-14 20:02:00
2.038426,42.22178,388.5646,656.9445,78.38541,201.0995,NORMAL,2018-04-14 20:03:00
2.036458,42.56321,392.1121,660.1852,74.47916,201.6782,NORMAL,2018-04-14 20:04:00
2.038426,42.07265,390.4104,673.1481,70.83333,199.9421,NORMAL,2018-04-14 20:05:00
2.035475,40.70002,390.0604,678.7037,69.01041,197.9167,NORMAL,2018-04-14 20:06:00
2.035475,41.03119,390.8238,683.7963,66.14583,197.0486,NORMAL,2018-04-14 20:07:00
2.035475,41.01688,390.2071,699.074,66.66666,195.6019,NORMAL,2018-04-14 20:08:00
2.035475,40.64615,388.9534,701.3889,70.83333,193.5764,NORMAL,2018-04-14 20:09:00
2.032523,40.62078,390.3679,692.1296,72.65625,189.8148,NORMAL,2018-04-14 20:10:00
2.032523,41.31597,389.8988,717.1296,71.61458,187.2106,NORMAL,2018-04-14 20:11:00
2.031539,41.12458,389.9752,696.7593,70.3125,185.4745,NORMAL,2018-04-14 20:12:00
2.031539,41.75552,390.7009,687.0369999999999,69.27083,186.6319,NORMAL,2018-04-14 20:13:00
2.030555,40.82763,390.7009,687.0369999999999,68.75,189.5255,NORMAL,2018-04-14 20:14:00
2.028588,40.93615,388.6019,659.7222,67.44791,193.8657,NORMAL,2018-04-14 20:15:00
2.032523,41.17114,390.6369,697.2222,65.10416,196.4699,NORMAL,2018-04-14 20:16:00
2.031539,42.34832,390.5095,669.9074,63.02083,199.9421,NORMAL,2018-04-14 20:17:00
2.028588,43.76356,391.2822,673.1481,61.71875,203.7037,NORMAL,2018-04-14 20:18:00
2.027604,44.22447,390.4803,682.8704,60.15625,208.044,NORMAL,2018-04-14 20:19:00
2.028588,44.71459,391.2981,667.5926,59.63541,210.9375,NORMAL,2018-04-14 20:20:00
2.028588,44.11895,391.7457,712.5,61.19791,210.3588,NORMAL,2018-04-14 20:21:00
2.028588,43.75354,389.759,661.574,64.32291,209.4907,NORMAL,2018-04-14 20:22:00
2.031539,43.7198,389.0801,701.8519,67.96875,208.044,NORMAL,2018-04-14 20:23:00
2.032523,42.43629,391.3388,681.4814,71.61458,207.1759,NORMAL,2018-04-14 20:24:00
2.032523,42.37778,391.7151,699.074,74.47916,206.5972,NORMAL,2018-04-14 20:25:00
2.032523,41.75469,389.3448,693.9814,75.52083,204.5718,NORMAL,2018-04-14 20:26:00
2.036458,44.32469,389.4566,701.8519,74.73958,204.2824,NORMAL,2018-04-14 20:27:00
2.037442,41.91187,390.2741,692.1296,71.875,205.4398,NORMAL,2018-04-14 20:28:00
2.040394,41.81752,390.0761,694.4445,67.70833,207.4653,NORMAL,2018-04-14 20:29:00
2.042361,42.55706,390.8596,676.3889,63.80208,209.4907,NORMAL,2018-04-14 20:30:00
2.042361,42.28011,390.3011,687.0369999999999,59.89583,212.6736,NORMAL,2018-04-14 20:31:00
2.040394,42.57616,390.1112,725.0,58.59375,214.1204,NORMAL,2018-04-14 20:32:00
2.043345,41.77237,389.5844,692.1296,59.89583,215.5671,NORMAL,2018-04-14 20:33:00
2.040394,41.17604,389.7847,701.3889,60.15625,214.4097,NORMAL,2018-04-14 20:34:00
2.040394,41.17006,391.4868,693.9814,60.15625,212.3843,NORMAL,2018-04-14 20:35:00
2.038426,39.82163,390.4863,673.1481,60.15625,210.0694,NORMAL,2018-04-14 20:36:00
2.038426,39.82163,390.4863,673.1481,60.15625,210.0694,NORMAL,2018-04-14 20:37:00
2.040394,39.91425,391.1232,704.1666,55.20833,203.9931,NORMAL,2018-04-14 20:38:00
2.038426,40.38128,391.2176,697.6852,54.6875,200.8102,NORMAL,2018-04-14 20:39:00
2.040394,40.13316,388.5653,706.0185,55.72916,198.206,NORMAL,2018-04-14 20:40:00
2.036458,40.06006,391.0133,685.1852,56.51041,197.338,NORMAL,2018-04-14 20:41:00
2.035475,40.00734,391.3552,692.5926,57.55208,197.0486,NORMAL,2018-04-14 20:42:00
2.036458,39.80755,390.9106,695.3704,57.03125,197.9167,NORMAL,2018-04-14 20:43:00
2.035475,39.51078,390.0292,699.5369999999999,55.98958,197.338,NORMAL,2018-04-14 20:44:00
2.033507,40.42431,390.0364,694.4445,57.8125,195.6019,NORMAL,2018-04-14 20:45:00
2.032523,41.16457,390.1274,711.574,60.15625,194.4444,NORMAL,2018-04-14 20:46:00
2.035475,41.18647,390.2565,654.6296,61.45833,193.8657,NORMAL,2018-04-14 20:47:00
2.031539,40.60647,388.542,641.2037,61.71875,191.5509,NORMAL,2018-04-14 20:48:00
2.031539,40.40182,389.8008,695.3704,61.71875,188.0787,NORMAL,2018-04-14 20:49:00
2.028588,40.34627,390.3401,691.6666,60.9375,184.0278,NORMAL,2018-04-14 20:50:00
2.030555,40.67656,390.3639,696.2963,59.63541,181.4236,NORMAL,2018-04-14 20:51:00
2.028588,41.04279,390.4023,675.9259,58.59375,179.9769,NORMAL,2018-04-14 20:52:00
2.028588,41.32078,389.7508,682.8704,57.8125,179.3981,NORMAL,2018-04-14 20:53:00
2.030555,40.80503,390.8014,687.5,57.29166,179.1088,NORMAL,2018-04-14 20:54:00
2.028588,40.73944,389.8743,694.9074,56.25,179.1088,NORMAL,2018-04-14 20:55:00
2.028588,39.66579,390.1405,715.7407,55.20833,177.662,NORMAL,2018-04-14 20:56:00
2.027604,39.07178,391.3026,662.9630000000001,54.94791,175.3472,NORMAL,2018-04-14 20:57:00
2.027604,38.75662,390.0613,657.8704,54.94791,174.1898,NORMAL,2018-04-14 20:58:00
2.027604,38.72141,389.9583,687.9630000000001,54.42708,173.6111,NORMAL,2018-04-14 20:59:00
2.031539,38.80376,391.2932,679.1666,57.55208,171.2963,NORMAL,2018-04-14 21:00:00
2.031539,38.80376,391.2932,679.1666,57.55208,171.2963,NORMAL,2018-04-14 21:01:00
2.032523,38.72906,390.0329,700.9259,60.15625,171.2963,NORMAL,2018-04-14 21:02:00
2.035475,38.81364,390.5879,654.6296,62.5,172.1644,NORMAL,2018-04-14 21:03:00
2.036458,38.55082,390.9874,692.5926,64.0625,172.7431,NORMAL,2018-04-14 21:04:00
2.040394,38.35651,389.8666,710.6481,64.84375,172.4537,NORMAL,2018-04-14 21:05:00
2.040394,37.8539,389.0834,711.1111,64.32291,172.7431,NORMAL,2018-04-14 21:06:00
2.042361,37.91298,388.7114,688.4259,63.80208,172.7431,NORMAL,2018-04-14 21:07:00
2.042361,38.71643,390.2241,715.2778,62.76041,172.7431,NORMAL,2018-04-14 21:08:00
2.043345,39.0657,389.6384,704.1666,61.71875,172.7431,NORMAL,2018-04-14 21:09:00
2.043345,39.42673,391.2277,687.9630000000001,60.9375,171.0069,NORMAL,2018-04-14 21:10:00
2.043345,40.35136,390.977,674.074,59.89583,169.5602,NORMAL,2018-04-14 21:11:00
2.042361,40.18584,389.9065,700.0,58.59375,168.4028,NORMAL,2018-04-14 21:12:00
2.040394,39.96543,391.4593,662.9630000000001,57.29166,167.8241,NORMAL,2018-04-14 21:13:00
2.038426,40.37223,390.6365,693.9814,55.98958,167.5347,NORMAL,2018-04-14 21:14:00
2.038426,40.37223,389.3868,722.6852,55.98958,167.5347,NORMAL,2018-04-14 21:15:00
2.038426,40.455090000000006,390.1895,674.074,54.94791,166.956,NORMAL,2018-04-14 21:16:00
2.036458,40.4426,391.0411,660.1852,54.94791,166.956,NORMAL,2018-04-14 21:17:00
2.035475,41.0,389.8762,669.9074,54.94791,166.088,NORMAL,2018-04-14 21:18:00
2.036458,40.8649,391.6093,669.9074,54.42708,165.5093,NORMAL,2018-04-14 21:19:00
2.035475,40.54374,390.0352,696.7593,53.64583,164.9306,NORMAL,2018-04-14 21:20:00
2.032523,40.50387,391.2819,683.7963,53.38541,164.0625,NORMAL,2018-04-14 21:21:00
2.031539,40.534690000000005,390.7467,711.574,52.60416,164.0625,NORMAL,2018-04-14 21:22:00
2.032523,41.04667,389.4354,664.3519,52.08333,163.4838,NORMAL,2018-04-14 21:23:00
2.031539,40.317040000000006,390.0803,691.6666,51.30208,163.1944,NORMAL,2018-04-14 21:24:00
2.031539,39.84208,389.48800000000006,667.5926,51.30208,163.1944,NORMAL,2018-04-14 21:25:00
2.032523,39.07874,390.3862,659.7222,51.04166,164.0625,NORMAL,2018-04-14 21:26:00
2.028588,37.98058,390.3873,663.8889,50.78125,166.088,NORMAL,2018-04-14 21:27:00
2.028588,38.32751,389.3948,675.4630000000001,51.04166,168.1134,NORMAL,2018-04-14 21:28:00
2.028588,38.60502,389.4063,713.4259,51.30208,169.5602,NORMAL,2018-04-14 21:29:00
2.028588,38.60502,389.6214,681.4814,51.30208,169.5602,NORMAL,2018-04-14 21:30:00
2.030555,39.97977,391.3168,718.0555,52.08333,171.2963,NORMAL,2018-04-14 21:31:00
2.030555,40.93608,389.3761,681.0185,52.34375,173.3218,NORMAL,2018-04-14 21:32:00
2.028588,41.14893,390.3462,669.9074,52.60416,176.794,NORMAL,2018-04-14 21:33:00
2.028588,40.49427,390.5565,670.8333,53.64583,179.9769,NORMAL,2018-04-14 21:34:00
2.028588,41.20116,390.8044,674.074,54.6875,182.2917,NORMAL,2018-04-14 21:35:00
2.031539,42.775940000000006,390.2594,698.6111,53.64583,184.8958,NORMAL,2018-04-14 21:36:00
2.032523,43.83506,390.4269,695.3704,52.08333,186.6319,NORMAL,2018-04-14 21:37:00
2.032523,45.45475,390.9696,669.4445,51.30208,186.3426,NORMAL,2018-04-14 21:38:00
2.036458,47.43948,390.3249,669.9074,56.51041,185.4745,NORMAL,2018-04-14 21:39:00
2.040394,49.23113,389.8418,668.9814,60.15625,184.8958,NORMAL,2018-04-14 21:40:00
2.040394,51.29249,390.1687,688.4259,60.9375,182.8704,NORMAL,2018-04-14 21:41:00
